,lang,family,dialects,iso3code,goglottocodettolog,speakers,regions,off_lang,rec_min_lang,url
5025,Par%C3%A1_Ar%C3%A1ra_language,"['Lakes Plain', 'East Lakes Plain', 'Taworta']",,tbp,tawo1244,300 (2006)[1],Western New Guinea,,,https://en.wikipedia.org/wiki/Taworta_language
5026,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Kadu', 'Kadugli–Krongo', 'Eastern', 'Tumtum']","['Karondi', 'Talassa', 'Tumtum']",tbr,tumt1243,"17,000 (2022)[1]",South Kordofan,,,https://en.wikipedia.org/wiki/Tumtum_language
5027,Par%C3%A1_Ar%C3%A1ra_language,"['Ramu', '\nRamu proper', 'Tamolan–Ataitan', 'Ataitan', 'Tanguat']",,tbs,tang1356,740 (2003)[1],Madang Province,,,https://en.wikipedia.org/wiki/Tanguat_language
5028,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', 'Northeast Bantu', 'Great Lakes Bantu', 'Shi–Havu', 'Tembo']",,tbt,temb1270,"(150,000 cited 1994)[1]",Kivu,,,https://en.wikipedia.org/wiki/Tembo_(Kitembo)_language
5029,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Southern Uto-Aztecan', 'Taracahitic', '?', 'Tubar']",,tbu,tuba1279,,,,,https://en.wikipedia.org/wiki/Tubar_language
5030,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Finisterre–Huon', 'Huon', 'Eastern Huon', 'Kube-Tobo']",,Either:titlekgftitle – Kubetitletbvtitle – Tobo,kube1244,"(7,500 Kube (2000 census), 2,230 Tobo cited 1980 census)[1]","Huon Peninsula, Morobe Province",,,https://en.wikipedia.org/wiki/Tobo_language
5031,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Greater Central Philippine', 'Palawanic', 'Aborlan Tagbanwa']",,tbw,tagb1258,"17,000 (2005)[1]500 monolingual (2002)[1]",Palawan,,,https://en.wikipedia.org/wiki/Aborlan_Tagbanwa_language
5032,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'North New Guinea', '\xa0?', 'Ngero–Vitiaz', '\xa0?', 'Huon Gulf', 'South Huon Gulf', 'Hote–Buang', 'Buang', 'Kapin']",,tbx,kapi1250,"(2,400 cited 1979 census)[1]",Morobe Province,,,https://en.wikipedia.org/wiki/Kapin_language
5033,Par%C3%A1_Ar%C3%A1ra_language,"['West Papuan', '?\n', 'North Halmahera', 'Galela–Tobelo', 'Tabaru']",,tby,taba1263,"(15,000 cited 1991)[1]",Halmahera,,,https://en.wikipedia.org/wiki/Tabaru_language
5034,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Gur', 'Northern', 'Oti–Volta', 'Eastern (Somba)', 'Tammari']",,tbz,dita1238,"150,000 (2006–2012)[1]",,, Benin,https://en.wikipedia.org/wiki/Tammari_language
5035,Par%C3%A1_Ar%C3%A1ra_language,"['Tïcuna–Yuri', 'Tïcuna']",,tca,ticu1245,"63,000[citation needed] (2021)","West Amazonas. Also spoken in Colombia, Peru.",,,https://en.wikipedia.org/wiki/Ticuna_language
5036,Par%C3%A1_Ar%C3%A1ra_language,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan–Eyak', 'Athabaskan', 'Northern Athabaskan', 'Tanacross']",,tcb,tana1290,<10 (2020)[1],Alaska (middle Tanana River), Alaska[2],,https://en.wikipedia.org/wiki/Tanacross_language
5037,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Nilotic', 'Southern Nilotic', 'Omotik', '-Datooga', 'Datooga']","['Asimjeeg', 'Barabaiga', 'Gisamjanga', 'Buradiga', 'Bianjida', 'Rotigenga']",tcc,geme1247,"160,000 (2009)[1]",East African Rift,,,https://en.wikipedia.org/wiki/Datooga_language
5038,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Kayagar', 'Tamagario']",,tcg,tama1336,"(3,500 cited 1987)[1]",South Papua,,,https://en.wikipedia.org/wiki/Tamagario_language
5039,Par%C3%A1_Ar%C3%A1ra_language,"['English Creole', '\nAtlantic', 'Eastern', 'Northern', 'Turks and Caicos Creole']",,tch,turk1310,"34,000 (2019)[1]",,,,https://en.wikipedia.org/wiki/Turks_and_Caicos_Creole
5040,Par%C3%A1_Ar%C3%A1ra_language,"['Trans-Fly – Bulaka River', '?\n', 'Yam', 'Tonda', 'Upper Morehead']","['Wára', 'Kómnjo', 'Anta', 'Wèré']",tci,wara1294,350 Wára proper (2018)[1]930 Anta-Komnzo-Wára-Wérè-Kémä (2018)[1],"Western Province, Papua New Guinea",,,https://en.wikipedia.org/wiki/Upper_Morehead_language
5041,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Bantu', ' (', 'Zone B', ')', 'Teke', ' (B.70)', 'Tsege']",,tck,tchi1245,"2,000 (2003)[1]",,,,https://en.wikipedia.org/wiki/Tsege_language
5042,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', '\n(unclassified)', 'Taman']",,tcl,tama1328,,"Htamanthi, Sagaing Region",,,https://en.wikipedia.org/wiki/Taman_language_(Myanmar)
5043,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', ' or ', 'language isolate', 'Sumuri']",,tcm,tana1288,(500 cited 1978)[1],"Sumuri District, Teluk Bintuni Regency, West Papua (Bapai Rover and Gondu River areas)",,,https://en.wikipedia.org/wiki/Sumuri_language
5044,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Tibeto-Kanauri', 'Bodish', 'Tibetic', 'Central Tibetan', 'Dolpo-Tichurong', 'Tichurong']",,tcn,tich1238,"2,400 (2000)[1]",,,,https://en.wikipedia.org/wiki/Tichurong_language
5045,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Central Tibeto-Burman', ' (?)', 'Kuki-Chin-Naga', 'Kuki-Chin', 'Central', 'Thor Chin']",,tcp,tawr1235,580 (2019)[1],Myanmar,,,https://en.wikipedia.org/wiki/Tawr_language
5046,Par%C3%A1_Ar%C3%A1ra_language,"['Lakes Plain', '\nCentral', 'Kaiy']",,tcq,kaiy1239,220 (2000)[1],"Rafaer District, Mamberamo Raya Regency, Papua",,,https://en.wikipedia.org/wiki/Kaiy_language
5047,Par%C3%A1_Ar%C3%A1ra_language,"['English Creole', '\nPacific', 'Torres Strait Creole']",,tcs,torr1261,"7,800 (2021 census)[1]20,000–30,000 according to linguists[2][3]",AustraliaPapua New Guinea,,,https://en.wikipedia.org/wiki/Torres_Strait_Creole
5048,Par%C3%A1_Ar%C3%A1ra_language,"['Kra–Dai', 'Kam–Sui', 'Then']",,tct,tenn1245,"20,000 (2007)[1]","Pingtang County, southern Guizhou",,,https://en.wikipedia.org/wiki/Then_language
5049,Par%C3%A1_Ar%C3%A1ra_language,"['Totozoquean', '\xa0?\n', 'Totonacan', 'Totonac', 'Central', 'Northern', 'Tecpatlán Totonac']",,tcw,tecp1235,540 (2000 census)[1],Puebla,,,https://en.wikipedia.org/wiki/Tecpatl%C3%A1n_Totonac
5050,Par%C3%A1_Ar%C3%A1ra_language,"['Dravidian', 'Southern', 'Tamil–Kannada', 'Tamil–Kodagu', 'Toda–Kota', 'Toda']",,tcx,toda1252,"1,600 (2001 census)[1]",Nilgiri Hills,,,https://en.wikipedia.org/wiki/Toda_language
5051,Par%C3%A1_Ar%C3%A1ra_language,"['Dravidian', '\nSouth Dravidian', 'South Dravidian I', 'Southwestern Dravidian', 'Kudiya', '–Tulu', 'Tulu']",,tcy,tulu1258,"1,850,000 (2011 census)[4]",Tulu Nadu[a][1][2][3],,,https://en.wikipedia.org/wiki/Tulu_language
5052,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Kuki-Chin-Naga', 'Kuki-Chin', 'Northern', 'Thadou–Kuki']",,tcz,thad1238,"350,000 (2011–2017)[1]",Manipur,,,https://en.wikipedia.org/wiki/Thadou_language
5053,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Songhay', 'Northern Songhay', 'Tagdal']","['Tagdal', 'Tabarog']",tda,tagd1238,"65,000 (2021)[1]",,,,https://en.wikipedia.org/wiki/Tagdal_language
5054,Par%C3%A1_Ar%C3%A1ra_language,"['Kra–Dai', 'Tai', 'Southwestern', ' (Thai)', 'Northwestern', 'Tai Nuea']",,tdd,tain1252title  Tai Nua,"(720,000 cited 1983–2007)[1]",Southwest China,"China (Dehong, co-official)",,https://en.wikipedia.org/wiki/Tai_Nuea_language
5055,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Dogon', 'West', 'Duleri Dogon']",,tde,tira1258,"(4,200 cited 1998)[1]",Mali,,,https://en.wikipedia.org/wiki/Duleri_Dogon
5056,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Mahakiranti', ' (?)', 'Kiranti', 'Western', 'Midwestern', 'Thulung']",,tdh,thul1246,"21,000 (2011)[1]","Nepal, India",,,https://en.wikipedia.org/wiki/Thulung_language
5057,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Bungku–Tolaki', 'Western', 'Interior', 'Tomadino']",,tdi,toma1248,(600 cited 1999)[1],Sulawesi,,,https://en.wikipedia.org/wiki/Tomadino_language
5058,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Tomini–Tolitoli', '\xa0?', 'Tomini', 'Tajio']",,tdj,taji1246,"12,000 (2001)[1]",,,,https://en.wikipedia.org/wiki/Tajio_language
5059,Par%C3%A1_Ar%C3%A1ra_language,"['Afro-Asiatic', 'Chadic', 'West Chadic', 'Bole–Angas', 'Ron', ' (A.4)', 'Tambas']",,tdk,tamb1267,"2,000 (2019)[1]",Plateau State,,,https://en.wikipedia.org/wiki/Tambas_language
5060,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Plateau', 'Tarokoid', 'Sur–Myet']","['Sur', 'Myet']",tdl,surr1238,"16,000 (2021)[1]","Bauchi State, Plateau State",,,https://en.wikipedia.org/wiki/Sur_language
5061,Par%C3%A1_Ar%C3%A1ra_language,"['Katembri–Taruma', '\xa0?\n', 'Taruma']",,tdm,taru1236,one family (as of 2009)[1],South of Aishalton,,,https://en.wikipedia.org/wiki/Taruma_language
5062,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Minahasan', 'North', 'Northeast', 'Tondano']",,tdn,tond1251,"(92,000 cited 1981)[1]",Northeast Sulawesi,,,https://en.wikipedia.org/wiki/Tondano_language
5063,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Leko–Nimbari', 'Mumuye–Yendang', 'Yendang', '?', 'Teme']",,tdo,teme1252,"(4,000 cited 1995)[1]",Adamawa state,,,https://en.wikipedia.org/wiki/Teme_language
5064,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', '? (unclassified)', 'Tita']",,tdq,tita1240,"3,400 (2000)[1]",Taraba State,,,https://en.wikipedia.org/wiki/Tita_language
5065,Par%C3%A1_Ar%C3%A1ra_language,"['Austroasiatic', 'Bahnaric', 'North Bahnaric', 'Sedang–Todrah', 'Todrah']","['Sodrah', 'Xodrah']",tdr,todr1244,"6,000 (2007)[1]",,,,https://en.wikipedia.org/wiki/Todrah_language
5066,Par%C3%A1_Ar%C3%A1ra_language,"['Lakes Plain', '\nCentral', 'Doutai–Waritai?', 'Doutai']",,tds,dout1240,70 (2000)[1],Western New Guinea,,,https://en.wikipedia.org/wiki/Doutai_language
5067,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Plateau', 'Alumic', 'Alumu–Toro', 'Toro']",,tdv,toro1249,"3,900 (2000)[1]",Nassarawa State,,,https://en.wikipedia.org/wiki/Toro_language
5068,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Central Luzón', ' (?)', 'Northern Mindoro', 'Tadyawan']",,tdy,tady1237,"4,200 (2000)[1]",Oriental Mindoro,,,https://en.wikipedia.org/wiki/Tadyawan_language
5069,Par%C3%A1_Ar%C3%A1ra_language,"['Austroasiatic', 'Aslian', 'Senoic', 'Temiar']",,tea,temi1246,"30,000 (2020)[1]",,,,https://en.wikipedia.org/wiki/Temiar_language
5070,Par%C3%A1_Ar%C3%A1ra_language,"['Tucanoan', '\nWestern', 'Napo', 'Siona–Secoya', 'Siona']",,Either:titlesnntitle – Sionatitletebtitle – Teteté,sion1247,500 (2000–2008)[1],Putumayo River,,,https://en.wikipedia.org/wiki/Tetet%C3%A9_language
5071,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Nilotic', 'Southern Nilotic', 'Kalenjin', 'Nandi–Markweta', 'Terik']",,tec,teri1244,"300,000 (2009 census)[1]",Rift Valley Province,,,https://en.wikipedia.org/wiki/Terik_language
5072,Par%C3%A1_Ar%C3%A1ra_language,"['Totonacan', 'Tepehua', 'Huehuetla Tepehua']",,tee,hueh1236,"1,500 (2007)[1]","northeastern Hidalgo, Mexico",,,https://en.wikipedia.org/wiki/Huehuetla_Tepehua
5073,Par%C3%A1_Ar%C3%A1ra_language,"['Austroasiatic', 'Nicobarese', 'Chaura–Teressa', 'Teressa']",['Bompoka'],tef,tere1272,"2,100 (2001 census)[1]","Teressa (Luroo) and Bompoka Islands, Nicobars",,,https://en.wikipedia.org/wiki/Teressa_language
5074,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Bantu', ' (', 'Zone B', ')', 'Teke', ' (B.70)', 'North Teke']",,teg,teke1275,"140,000 (2000–2011)[1]",,,,https://en.wikipedia.org/wiki/North_Teke_language
5075,Par%C3%A1_Ar%C3%A1ra_language,"['Chonan', ' ', '†', '\nChon proper ', '†', 'Continental Chon ', '†', 'Tehuelche']",,teh,tehu1242,,Santa Cruz,,,https://en.wikipedia.org/wiki/Tehuelche_language
5076,Par%C3%A1_Ar%C3%A1ra_language,"['Torricelli', '\n(unclassified)', 'Torricelli']",,tei,torr1259,520 (2003)[1],"East Sepik, Papua New Guinea",,,https://en.wikipedia.org/wiki/Torricelli_language
5077,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Bantu', ' (', 'Zone B', ')', 'Teke', ' (B.70)', 'East Teke']","['Mosieno', ""Ng'ee"", 'Bali (Tio)']",tek,ibal1241,"200,000 (2000)[1]",,,,https://en.wikipedia.org/wiki/East_Teke_language
5078,Par%C3%A1_Ar%C3%A1ra_language,"['Dravidian', 'South', 'South-Central', '[3]', 'Telugu languages', 'Telugu']","['see ', 'Telugu languages']",teltitle – inclusive codetitleIndividual code:titlewbqtitle – titleWaddartitle (Vadari),telu1262title  Telugutitleoldt1249title  Old Telugu,L1: 83 million (2011 census)[1][2]L2: 13 million (2011 census)[1],"
Andhra Pradesh
Telangana
Yanam
","
India
Andhra Pradesh
Telangana
Yanam district, Puducherry
West Bengal (additional)[4]
",South Africa (protected language)[5],https://en.wikipedia.org/wiki/Telugu_language
5079,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Mel', 'Temne–Baga', 'Temne']",,tem,timn1235,"L1: 2.0 million (2021)[1]L2: 240,000 (1981)[1]",Northern Sierra Leone, Sierra Leone,,https://en.wikipedia.org/wiki/Temne_language
5080,Par%C3%A1_Ar%C3%A1ra_language,"['Tucanoan', '\nWestern', '(?)', 'Tama']",,ten,tama1340,,Orteguaza River,,,https://en.wikipedia.org/wiki/Tama_language_(Colombia)
5081,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Nilotic', 'Eastern Nilotic', 'Ateker', '–', 'Lotuko', '–', 'Maa', 'Ateker', 'Teso']",,teo,teso1249,"2,778,000 (2014 & 2019 censuses)[1]","Teso sub-region, parts of Pallisa District and Busia County",,,https://en.wikipedia.org/wiki/Teso_language
5082,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Piman', ' (Tepiman)', 'Tepecano']",,tep,tepe1278,,Mexico: Jalisco,,,https://en.wikipedia.org/wiki/Tepecano_language
5083,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Southern Eastern', 'Temein', 'Temein']",,teq,nucl1339,"13,000 (2006)[1](6,000 in the ancestral area, 7,000 scattered in other towns)",Nuba Hills,,,https://en.wikipedia.org/wiki/Temein_language
5084,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Javanese', 'Tenggerese']",,tes,teng1272,"500,000[1] (2010 census)[2]","Java, Indonesia",,,https://en.wikipedia.org/wiki/Tenggerese_dialect
5085,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Timor–Babar', 'Tetumic', 'Tetum']","['Belunese (', 'Tetun Belu', ')', 'Terik (', 'Tetun Terik', ')']",tet,tetu1245,"500,000, mostly in Indonesia (2010–2011)[1]",, East Timor, Indonesia (East Nusa Tenggara),https://en.wikipedia.org/wiki/Tetum_language
5086,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Kuliak', ""Nyang'i"", '–Soo', 'Soo']","['Tepes', 'Kadam', 'Napak']",teu,sooo1256,50 (2012)[1],Uganda,,,https://en.wikipedia.org/wiki/Soo_language
5087,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Surmic', 'South Surmic', 'Southwest Surmic', 'Didinga–Murle', 'Tennet']",,tex,tenn1246,"30,000 (2009)[1]","Eastern Equatoria, Lafon County",,,https://en.wikipedia.org/wiki/Tennet_language
5088,Par%C3%A1_Ar%C3%A1ra_language,"['Kadu', '\nWestern', 'Tulishi']",,tey,tuli1249,"2,500 (2007)[1]",South Kordofan,,,https://en.wikipedia.org/wiki/Tulishi_language
5089,Par%C3%A1_Ar%C3%A1ra_language,"['Afro-Asiatic', 'Berber', 'Western', 'Tetserret']",,tez,tets1235,"2,000 (2017)[1]",Sahara,,,https://en.wikipedia.org/wiki/Tetserret_language
5090,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta–Niger', 'Gbe', 'Phla–Pherá', 'Tɔfin']",,tfi,tofi1235,"66,000 (2006)[1]",,, Benin,https://en.wikipedia.org/wiki/Tofin_language
5091,Par%C3%A1_Ar%C3%A1ra_language,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan', 'Northern Athabaskan', 'Denaʼina']",,tfn,tana1289,5 (2020)[1],"Alaska (Cook Inlet region, Lake Clark, Lake Iliamna)", Alaska[2],,https://en.wikipedia.org/wiki/Dena%CA%BCina_language
5092,Par%C3%A1_Ar%C3%A1ra_language,"['East Geelvink Bay', '?\n', 'Tefaro']",,tfo,tefa1238,(100 cited 1987)[1],"Demba District, Waropen Regency, Papua",,,https://en.wikipedia.org/wiki/Tefaro_language
5093,Par%C3%A1_Ar%C3%A1ra_language,"['Chibchan', 'Talamanca', 'Teribe']",,tfr,teri1250,"3,300 (2007)[1]","In Panama:Bocas del Toro Province, Chiriquí Province.In Costa Rica:Limón Province, Puntarenas Province.",,,https://en.wikipedia.org/wiki/Teribe_language
5094,Par%C3%A1_Ar%C3%A1ra_language,"['West Papuan', '?\n', 'North Halmahera', 'Ternate–Tidore', 'Ternate']",,tft,tern1247,"(42,000 cited 1981)[1]20,000 L2 speakers (1981)[1]",North Maluku,,,https://en.wikipedia.org/wiki/Ternate_language
5095,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Meso-Melanesian', '(New Ireland)', 'Tungag–Nalik', 'Tigak']",,tgc,tiga1245,"(6,000 cited 1991)[1]","New Ireland Province, Papua New Guinea",,,https://en.wikipedia.org/wiki/Tigak_language
5096,Par%C3%A1_Ar%C3%A1ra_language,"['Afro-Asiatic', 'Chadic', 'West Chadic', 'Bade–Warji', 'Warji', ' (B.2)', 'Ciwogai']",,tgd,ciwo1236,"(2,000 cited 1995)[1]",Bauchi State,,,https://en.wikipedia.org/wiki/Ciwogai_language
5097,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Tibeto-Kanauri', ' (?)', 'Bodish', 'East Bodish', 'Chali']",,tgf,chal1267,"1,500 (2011)[1]",,,,https://en.wikipedia.org/wiki/Chali_language
5098,Par%C3%A1_Ar%C3%A1ra_language,"['English Creole', '\nAtlantic', 'Eastern', 'Southern', 'Tobagonian English Creole']",,tgh,toba1282,"300,000 (2011)[1]",,,,https://en.wikipedia.org/wiki/Tobagonian_Creole
5099,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Meso-Melanesian', 'Northwest Solomonic', 'Piva–Banoni', 'Lawunuia']",,tgi,lawu1237,(550 cited 1977)[1],"Piva River, Bougainville Province",,,https://en.wikipedia.org/wiki/Lawunuia_language
5100,Par%C3%A1_Ar%C3%A1ra_language,"['Indo-European', 'Indo-Iranian', 'Iranian', 'Western Iranian', 'Southwestern Iranian', 'Persian', 'Tajik']",['Bukharian'],tgk,taji1245,10.0 million for all countries (8.0 million in Tajikistan 2020)[1],Central Asia, Tajikistan, Uzbekistan Russia,https://en.wikipedia.org/wiki/Tajik_language
5101,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Papuan Tip', 'Nimoa–Sudest', 'Sudest']",,tgo,sude1239,"(2,000 cited 1987)[1]","Tagula Island, Milne Bay Province, Papua New Guinea",,,https://en.wikipedia.org/wiki/Sudest_language
5102,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'North Vanuatu', 'Espiritu Santo', 'Tangoa']",,tgp,tang1347,800 (2001)[1],"Tangoa Island, Vanuatu",,,https://en.wikipedia.org/wiki/Tangoa_language
5103,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'North Bornean', 'North Sarawakan', 'Apo Duat', 'Tring']",,tgq,trin1273,550 (2000)[1],Borneo,,,https://en.wikipedia.org/wiki/Tring_language
5104,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'North Vanuatu', 'Torres-Banks', 'Nume']",,tgs,nume1241,700 (2012)[1],Gaua,,,https://en.wikipedia.org/wiki/Nume_language
5105,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Greater Central Philippine', 'Palawanic', 'Central Tagbanwa']",,tgt,cent2090,"(2,000 cited 1985)[1]",Palawan,,,https://en.wikipedia.org/wiki/Central_Tagbanwa_language
5106,Par%C3%A1_Ar%C3%A1ra_language,"['Ramu', '\nRamu proper', 'Tamolan–Ataitan', 'Ataitan', 'Tanggu']",,tgu,tang1355,"(3,000 cited 1991)[1]",Madang Province,,,https://en.wikipedia.org/wiki/Tanggu_language
5107,Par%C3%A1_Ar%C3%A1ra_language,"['Macro-Gê', 'Karirian', 'Dzubukuá']",,(included in titleKarirí-Xocótitle [kzw])titleIndividual code:titletgvtitle – Tingui-Botótitle[1],dzub1241,,"Cabrobó, Pernambuco",,,https://en.wikipedia.org/wiki/Tingui-Bot%C3%B3_language
5108,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Senufo', 'Tagwana–Djimini', 'Tagwana']",,tgw,tagw1240,"(140,000 cited 1993)[1]",Central Department,,,https://en.wikipedia.org/wiki/Tagwana_language
5109,Par%C3%A1_Ar%C3%A1ra_language,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan', 'Northern Athabaskan', 'Central Cordillera', 'Tagish']",,tgx,tagi1240,,,,,https://en.wikipedia.org/wiki/Tagish_language
5110,Par%C3%A1_Ar%C3%A1ra_language,"['Ubangian', '\nSeri–Mba', 'Sere', 'Indri', '–Togoyo', 'Togoyo']",,tgy,togo1252,,,,,https://en.wikipedia.org/wiki/Togoyo_language
5111,Par%C3%A1_Ar%C3%A1ra_language,"['Pama–Nyungan', 'Paman', 'Thaypan', '?', 'Takalak']",,tgz,taga1279,,Queensland,,,https://en.wikipedia.org/wiki/Tagalaka_language
5112,Par%C3%A1_Ar%C3%A1ra_language,"['Kra–Dai', 'Tai', 'Southwestern Tai', 'Chiang Saen', 'Sukhothai', 'Thai']",,tha,thai1261,L1: 21 million (2000)[1]L2: 40 million (2001)[1]  Total: 61 million (2000–2001)[1],"
Thailand (Central Thailand and Thai Chinese enclaves throughout country)
Cambodia (Koh Kong province)
", Thailand, Cambodia   Laos   Malaysia   Myanmar,https://en.wikipedia.org/wiki/Thai_language
5113,Par%C3%A1_Ar%C3%A1ra_language,"['Pama–Nyungan', 'Paman', 'Southwestern', 'Upper', 'Kuuk Thaayorre']","['Kuuk Thaayorre', 'Kuuk Kirka', 'Kuuk Thayem', 'Kuuk Thayunth']",thd,thay1249,174 (2021 census)[1],"Cape York Peninsula, Queensland",,,https://en.wikipedia.org/wiki/Kuuk_Thaayorre_language
5114,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Newaric', 'Baram–Thangmi', 'Thangmi']","['Dolakha', 'Sindhupalcok']",thf,than1259,"23,200 (2011 census)[1]",Nepal and India,,,https://en.wikipedia.org/wiki/Thangmi_language
5115,Par%C3%A1_Ar%C3%A1ra_language,"['Austroasiatic', 'Vietic', 'Thavưng']",,thm,aheu1239,700 (2007)[1],,,,https://en.wikipedia.org/wiki/Thavung_language
