,lang,family,dialects,iso3code,glottocode,speakers,regions,off_lang,rec_min_lang,url
5360,"['Afro-Asiatic', 'Chadic', 'West Chadic', 'Bade–Warji', 'Bade', ' (B.1)', 'Teshenawa']",Data not available,twc,tesh1239,Data not available,Jigawa State,Data not available,Data not available,https://en.wikipedia.org/wiki/Teshenawa_language,Teshenawa_language
5361,"['Indo-European', 'Germanic', 'West Germanic', 'North Sea Germanic', 'Low German', '[1]', 'Low Saxon', 'Westphalian', '[', 'citation needed', ']', 'Tweants']",Data not available,twd,twen1241,"330,000 (2009)[1]",Overijssel[1],Netherlands (as part of Low Saxon)[1],Data not available,https://en.wikipedia.org/wiki/Tweants_dialect,Tweants_dialect
5362,"['Trans–New Guinea', '\xa0?\n', 'West Bomberai', '\xa0?', 'Timor–Alor–Pantar', 'Alor–Pantar', 'Teiwa']","['Teiwa', 'Sar']",twe,teiw1236,"4,000 (2010)[1]",Pantar Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Teiwa_language,Teiwa_language
5363,"['Tanoan', 'Tiwa', 'Northern Tiwa', 'Taos']",Data not available,twftitle  (Northern Tiwa),nort1550title  Taos Northern Tiwa,800 (2007)[2],"Taos Pueblo, New Mexico",Data not available,Data not available,https://en.wikipedia.org/wiki/Taos_language,Taos_language
5364,"['Kra–Dai', 'Tai', 'Southwestern', ' (Thai)', 'Chiang Saen', 'Tai Dón']",Data not available,twh,taid1250,"(500,000 cited 1995–2002)[2]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tai_D%C3%B3n_language,Tai_D%C3%B3n_language
5365,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Shona languages', ' (S.10)', 'Shona']","['Korekore', 'Zezuru', 'Manyika', 'Karanga']","Variously:titlesnatitle – Zezuru, Karanga, Korekoretitletwltitle – Tavara (Korekore)titlemxctitle – titleManyikatitletwxtitle – titleTewe (Manyika)",core1255title  Core Shonatitletawa1270title  Tawara,"6.5 million, Shona proper (2000 to 2007)[1]5.50 million Zezuru, Karanga, Chimanyika, Korekore (2000) 5.8 million incl. Manyika, (2000–2006)[2]",Southern Africa,Zimbabwe,Mozambique,https://en.wikipedia.org/wiki/Tawara_language,Tawara_language
5366,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Mambiloid', 'Mambila–Konja', 'Konja', 'Twendi']",Data not available,twn,twen1242,30 (2000)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Twendi_language,Twendi_language
5367,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Southern Bantu', 'Sotho–Tswana', 'Northern Sotho']",Data not available,nso,pedi1238title  Pedi,4.7 million (2011 census)[1]9.1 million L2 speakers (2002)[2],"Gauteng, Limpopo, parts of Mpumalanga", South Africa,Data not available,https://en.wikipedia.org/wiki/Tswapong_language,Tswapong_language
5368,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Admiralty Islands', 'Eastern Admiralty Islands', 'Manus', 'East Manus', 'Ere']",Data not available,twp,eree1241,"1,400 (2000 census)[1]",Manus Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Ere_language,Ere_language
5369,"['Nilo-Saharan', '?\n', 'Songhay', 'Northern', 'Tasawaq']","['Ingelshi', 'Emghedeshie']",twq,tasa1240,"21,000 (2021)[1]",Agadez,Data not available,Data not available,https://en.wikipedia.org/wiki/Tasawaq_language,Tasawaq_language
5370,"['Tupian', 'Tupi–Guarani', 'Tenetehara', 'Turiwára']",Data not available,twt,turi1247,Data not available,Brazil,Data not available,Data not available,https://en.wikipedia.org/wiki/Turiw%C3%A1ra_language,Turiw%C3%A1ra_language
5371,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Timor–Babar', 'Rote–Meto', 'Nuclear Rote', 'Termanu']","['Termanu', 'South Termanu', 'Korbafo', 'Bokai']",twu,term1237,"30,000 (2002)[1]",Rote Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Termanu_language,Termanu_language
5372,"['Sepik', 'Leonhard Schultze', 'Walio', 'Tuwari']",Data not available,tww,tuwa1242,360 (2000 census)[1],Sandaun Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Tuwari_language,Tuwari_language
5373,"['Austronesian', 'Malayo-Polynesian', 'North Bornean', 'Southwest Sabahan', 'Paitanic', 'Tombonuo']",['Lingkabau'],txa,tomb1244,"10,000 (2000)[1]3,000 Lingkabau (2003)[1]",Sabah,Data not available,Data not available,https://en.wikipedia.org/wiki/Tombonuwo_language,Tombonuwo_language
5374,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan', 'Northern Athabaskan', 'Tsetsaut']",Data not available,txc,tset1236,Data not available,Northern British Columbia,Data not available,Data not available,https://en.wikipedia.org/wiki/Tsetsaut_language,Tsetsaut_language
5375,"['Austronesian', 'Malayo-Polynesian', ' (MP)', 'Celebic', 'Tomini–Tolitoli', '\xa0?', 'Tolitoli', 'Totoli']",Data not available,txe,toto1304,"25,000 (2001)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Totoli_language,Totoli_language
5376,"['Sino-Tibetan', 'Tibeto-Burman', 'Qiangic', 'Gyalrongic', 'West Gyalrongic', 'Tangut']",Data not available,txg,tang1334,Data not available,Data not available,Western Xia,Data not available,https://en.wikipedia.org/wiki/Tangut_language,Tangut_language
5377,"['Indo-European', 'Daco-Thracian', ' (?)', 'Thracian']",Data not available,txh,thra1250,Data not available,"Bulgaria, European Turkey, parts of Southern Serbia, parts of the region of Macedonia (including Paeonia), regions in Northern Greece, small parts of Albania, parts of Romania,  parts of Bithynia in Anatolia. Probably also spoken in parts of Dardania.",Data not available,Data not available,https://en.wikipedia.org/wiki/Thracian_language,Thracian_language
5378,"['Cariban', 'Pekodian', 'Arara', 'Ikpeng']",Data not available,txi,ikpe1245,500 (2013),Xingu,Data not available,Data not available,https://en.wikipedia.org/wiki/Ikpeng_language,Ikpeng_language
5379,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Tomini–Tolitoli', 'Tomini', 'Tomini']",Data not available,txm,tomi1243,"30,000 (2001)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tomini_language,Tomini_language
5380,"['Sino-Tibetan', 'Tibeto-Burman', 'Kiranti', ' (?)', 'Dhimalish', 'Toto']",Data not available,txo,toto1302,"1,411 (2014)[1]",West Bengal,Data not available,Data not available,https://en.wikipedia.org/wiki/Toto_language,Toto_language
5381,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Timor–Babar', 'Rote–Meto', 'Nuclear Rote', 'Tii']",Data not available,txq,tiii1241,"20,000 (2002)[1]",Rote Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Tii_language,Tii_language
5382,['unclassified'],Data not available,txr,tart1237,Data not available,Southwest Iberian Peninsula,Data not available,Data not available,https://en.wikipedia.org/wiki/Tartessian_language,Tartessian_language
5383,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Minahasan', 'North', 'Northeast', 'Tonsea']",Data not available,txs,tons1240,"(90,000 cited 1989)[1]",northern Sulawesi,Data not available,Data not available,https://en.wikipedia.org/wiki/Tonsea_language,Tonsea_language
5384,"['Trans–New Guinea', 'Central and South New Guinea', 'Asmat–Kamoro', 'Asmat', 'Citak']",Data not available,Variously:titletxttitle – Citaktitlediytitle – Diuwetitletmltitle – Tamnim Citak,cita1246,"(8,000 cited 1985)[1]","Mappi Regency, South Papua, Indonesia",Data not available,Data not available,https://en.wikipedia.org/wiki/Citak_language,Citak_language
5385,"['Macro-Jê', 'Jê', 'Cerrado', 'Jê of Goyaz', 'Northern Jê', 'Trans-Tocantins', 'Trans-Araguaia', 'Mẽbêngôkre (Kayapó)']","['Kayapó', 'Xikrin']",txu,kaya1330,"8,638 (2010)[1]","Pará, Mato Grosso",Data not available,Data not available,https://en.wikipedia.org/wiki/Kayapo_language,Kayapo_language
5386,"['Trans–New Guinea', 'Madang', 'Rai Coast', 'Biyom–Tauya', 'Tauya']",Data not available,tya,tauy1241,(350 cited 1981)[1],Madang Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Tauya_language,Tauya_language
5387,"['Niger–Congo', 'Mande', 'Eastern', 'Bisa–Busa', 'Samo–Busa', 'Busa languages', 'Shanga–Tyenga', 'Kyenga']",Data not available,tye,kyen1242,"(12,000 cited 1995–2012)[1]","Nigeria, Benin",Data not available,Data not available,https://en.wikipedia.org/wiki/Kyenga_language,Kyenga_language
5388,"['Austroasiatic', 'Khmuic', 'Oʼdu']",Data not available,tyh,oduu1239,(950 cited 1999 & 2005 censuses)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/O%CA%BCdu_language,O%CA%BCdu_language
5389,"['Kra–Dai', 'Tai', 'Northern', '[2]', ' or ', 'Southwestern', '[3]', 'Tai Yo']",Data not available,Either:titletyjtitle – Tai Yotitlenywtitle – Tai Nyaw,taid1248,"(60,000 cited 1990 – 1995 census)[1]","Isan, Mekong floodplain, Vietnam",Data not available,Data not available,https://en.wikipedia.org/wiki/Tai_Yo_language,Tai_Yo_language
5390,"['Pama–Nyungan', 'Paman', 'Thaypan', 'Kuku-Thaypan']",['Koko-Rarmul'],typ,thay1248,Data not available,"Cape York Peninsula, Queensland",Data not available,Data not available,https://en.wikipedia.org/wiki/Gugu_Thaypan_language,Gugu_Thaypan_language
5391,"['Kra–Dai', 'Tai', 'Southwestern', ' (Thai)', 'Chiang Saen', 'Tai Daeng']",Data not available,tyr,taid1249,"(105,000 cited 1999–2007)[1]",Northwestern VietnamNortheastern Laos,Data not available,Data not available,https://en.wikipedia.org/wiki/Tai_Daeng_language,Tai_Daeng_language
5392,"['Kra–Dai', 'Tai', 'Southwestern', 'Sapa']",Data not available,tys,tays1238,300 (2002)[1],Sa Pa,Data not available,Data not available,https://en.wikipedia.org/wiki/Sapa_language,Sapa_language
5393,"['Kra–Dai', 'Tai', 'Southwestern', ' (Thai)', 'Chiang Saen', 'Tày Tac']",Data not available,tyt,tayt1241,Data not available,Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/T%C3%A0y_Tac_language,T%C3%A0y_Tac_language
5394,"['Turkic', 'Common Turkic', 'Siberian Turkic', 'South Siberian', 'Sayan Turkic', 'Steppe Sayan Turkic', '[2]', '[notes 1]', 'Tuvan']",Data not available,tyv,tuvi1240title  Tuviniantitletodj1234title  Todja,"257,750 (2020)[1]",Tuva, Russia Tuva,Data not available,https://en.wikipedia.org/wiki/Tuvan_language,Tuvan_language
5395,"['Kra–Dai', 'Tai', 'Central Tai', 'Tày']",Data not available,tyz,tayy1238,1.63 million (2009)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/T%C3%A0y_language,T%C3%A0y_language
5396,"['seven ', 'Deaf-community sign languages']",Data not available,tza,tanz1238,"280,000 (2008)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tanzanian_sign_languages,Tanzanian_sign_languages
5397,"['Mayan', 'Cholan–Tzeltalan', 'Tzeltalan', 'Tzeltal']",Data not available,tzh,tzel1254,"590,000 (2020 census)[1]",Chiapas,Data not available,Data not available,https://en.wikipedia.org/wiki/Tzeltal_language,Tzeltal_language
5398,"['Mayan', '\nQuichean–Mamean', 'Greater Quichean', 'Quichean', 'Tzutujil']",Data not available,tzj,tzut1248,"72,000 (2019 census)[1]",Western Highlands,Data not available,Guatemala[2],https://en.wikipedia.org/wiki/Tz%CA%BCutujil_language,Tz%CA%BCutujil_language
5399,"['Afro-Asiatic', 'Berber', 'Northern Berber', 'Atlas', 'Central Atlas Tamazight']",Data not available,tzm,cent2194,3.1 million (2020)[1],"Fès-Meknès, Béni Mellal-Khénifra and Drâa-Tafilalet",Data not available,Data not available,https://en.wikipedia.org/wiki/Central_Atlas_Tamazight,Central_Atlas_Tamazight
5400,"['Mayan', 'Cholan–Tzeltalan', 'Tzeltalan', 'Tzotzil']",Data not available,tzo,tzot1259,"550,000 (2020 census)[1]","Chiapas, Oaxaca, Veracruz",Data not available,Data not available,https://en.wikipedia.org/wiki/Tzotzil_language,Tzotzil_language
5401,"['Sepik-Ramu', 'Lower Sepik', ' (Nor–Pondo)', 'Pondo', '?', 'Karawari–Yimas', 'Tabriak']",Data not available,tzx,tabr1243,"3,000 (2017)[1]",East Sepik Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Tabriak_language,Tabriak_language
5402,['unclassified'],Data not available,uam,uamu1236,Data not available,"Floresta, Pernambuco",Data not available,Data not available,https://en.wikipedia.org/wiki/Huamo%C3%A9_language,Huamo%C3%A9_language
5403,"['Kra–Dai', 'Tai', 'Southwestern', '?', 'Kuan']",Data not available,uan,kuan1246,886 (2015 census)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Kuan_language_(Laos),Kuan_language_(Laos)
5404,"['Trans–New Guinea', 'Eleman', 'nuclear Eleman', 'Eastern', 'Tairuma']",Data not available,uar,tair1256,"4,500 (2004)[1]",Gulf Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Tairuma_language,Tairuma_language
5405,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bendi', 'Ubang']",Data not available,uba,uban1243,"11,000 (2013)[1]",Cross River State,Data not available,Data not available,https://en.wikipedia.org/wiki/Ubang_language,Ubang_language
5406,"['Afro-Asiatic', 'Chadic', 'East Chadic', 'East Chadic B', 'Dangla', ' (B.1.1)', 'Ubi']",Data not available,ubi,ubii1238,"(1,100 cited 1995)[1]",central,Data not available,Data not available,https://en.wikipedia.org/wiki/Ubi_language,Ubi_language
5407,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Papuan Tip', 'Kilivila – ', 'Nuclear Papuan Tip', 'Are–Taupota', 'Are', 'Ubir']",Data not available,ubr,ubir1237,"2,600 (2000 census)[1]",Oro Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Ubir_language,Ubir_language
5408,"['Northwest Caucasian', 'Ubykh']",Data not available,uby,ubyk1235,Data not available,Sochi,Data not available,Data not available,https://en.wikipedia.org/wiki/Ubykh_language,Ubykh_language
5409,"['Tungusic', '\nNorthern', 'Udegheic', 'Udege']",Data not available,ude,udih1248,100 (2010 census)[1],Russian Far East,Data not available,Data not available,https://en.wikipedia.org/wiki/Udege_language,Udege_language
5410,"['Dravidian', '\nSouthern Dravidian', 'Tamil-Kannada', 'Irula-Muduga', 'Muduga']",Data not available,udg,mudu1239,"(3,400 cited 1991 census)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Muduga_language,Muduga_language
5411,"['Northeast Caucasian', 'Lezgic', 'Samur', 'Eastern Samur', 'Udi']",Data not available,udi,udii1243,"3,800 in Azerbaijan (2011)[1]2,270 in Russia (2010), 90 in Georgia (2015)[1]","Azerbaijan (Qabala and Oguz), Russia (North Caucasus), Georgia (Kvareli), and Armenia (Tavush)",Data not available,Data not available,https://en.wikipedia.org/wiki/Udi_language,Udi_language
5412,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Aru', 'Ujir']",Data not available,udj,ujir1237,"1,000 (2011)[1]",Aru Islands,Data not available,Data not available,https://en.wikipedia.org/wiki/Ujir_language,Ujir_language
5413,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Wandala–Mafa', 'Mafa', ' (A.5)', 'South (a)', 'Wuzlam']",Data not available,udl,wuzl1236,"(10,500 cited 1982)[1]",Far North Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Wuzlam_language,Wuzlam_language
5414,"['Uralic', 'Finno-Ugric', 'Finno-Permic', 'Permic', 'Udmurt']",Data not available,udm,udmu1245,"270,000 (2020 census)[1]",Udmurtia," Russia
 Udmurtia
",Data not available,https://en.wikipedia.org/wiki/Udmurt_language,Udmurt_language
5415,"['Nilo-Saharan', '?\n', 'Komuz', '?', 'Koman', 'Central Koman', 'Komo', '–Uduk', 'Uduk']",Data not available,udu,uduk1239,"22,000 in the Sudans (undated; presumably after 2005)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Uduk_language,Uduk_language
5416,"['Trans–New Guinea', 'Finisterre–Huon', 'Finisterre', 'Gusap–Mot', 'Ufim']",Data not available,ufi,ufim1240,"1,300 (2000)[1]",Morobe Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Ufim_language,Ufim_language
5417,"['Afro-Asiatic', 'Semitic', 'West Semitic', 'Central Semitic', 'Northwest Semitic', 'Amorite', ' or ', 'Canaanite', 'Ugaritic']",Data not available,uga,ugar1238,Data not available,Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Ugaritic,Ugaritic
5418,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Northwest Solomonic', 'New Georgia – Ysabel', 'New Georgia', 'Ughele']",Data not available,uge,ughe1237,"(1,200 cited 1999)[1]",north Rendova Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Ughele_language,Ughele_language
5419,"['local ', 'creole', '?']",Data not available,ugn,ugan1238,"160,000 (2008)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Ugandan_Sign_Language,Ugandan_Sign_Language
5420,"['Sino-Tibetan', 'Tibeto-Burman', 'Lolo–Burmese', ' (?)', 'Gong']",Data not available,ugo,ugon1239,150 (2007 Bradley)[1],Western Thailand,Data not available,Data not available,https://en.wikipedia.org/wiki/Gong_language,Gong_language
5421,"['Paraguay–Uruguay Sign Language family', '?']",Data not available,ugy,urug1238,"7,000 (2009)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Uruguayan_Sign_Language,Uruguayan_Sign_Language
5422,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta–Niger', 'yeai', 'Edoid', 'Northwestern', 'Osse River', 'Uhami']",Data not available,uha,uham1238,"14,000 (2000)[1]",Ondo State,Data not available,Data not available,https://en.wikipedia.org/wiki/Uhami_language,Uhami_language
5423,"['Trans–New Guinea', 'West Papuan Highlands', ' (Irian Highlands)', 'Amung–Dem', 'Uhunduni']",Data not available,uhn,dama1272,"14,000 (2000)[1]","Central Papua: central highlands, Paniai Regency, Beoga and Ilaga sub-districts; Asmat, Deiya, Mimika, and Puncak regencies, north and south Puncak Jaya; possibly Lanny Jaya and Nduga regencies.",Data not available,Data not available,https://en.wikipedia.org/wiki/Amung_language,Amung_language
