,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
1070,sobe1238,Sobei,sob,language,Papunesia,-1.86998,138.75,sobei,Sobei,1000,Definitely endangered,Sobei,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Western Oceanic</li><ul><li> North New Guinea</li><ul><li> Sarmi – Jayapura Bay</li><ul><li> Sarmi</li><ul><li> Sobei</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi – Jayapura Bay, Sarmi, Sobei",sob,"1,000 ",Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Sobei_language
1071,soii1240,Soi,,dialect,Eurasia,,,soi,Soi,7000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1072,solo1263,Solon,,dialect,Eurasia,48.166,119.4873,solon,Solon,10000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1073,somy1238,Somyev,kgt,language,Africa,6.90525,11.4826,somyev,Somyev,20,Critically endangered,Somyev,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Benue–Congo</li><ul><li> Mambiloid</li><ul><li> Mambila–Konja</li><ul><li> Mambila–Vute</li><ul><li> Kamkam languages</li><ul><li> Somyev</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Benue–Congo, Mambiloid, Mambila–Konja, Mambila–Vute, Kamkam languages, Somyev",kgt,15 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Somyev_language
1074,sons1242,Sonsorol,sov,language,Papunesia,5.328596,132.221282,sonsorol,Sonsorol,600,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1075,sooo1256,Soo,teu,language,Africa,2.58367,34.7595,soo,Soo,100,Critically endangered,Soo,"<ul><li>Nilo-Saharan</li><ul><li>Kuliak</li><ul><li> ""Nyangi""</li><ul><li> –Soo</li><ul><li> Soo</li></ul></ul></ul></ul></ul>","Nilo-Saharan,Kuliak, ""Nyangi"", –Soo, Soo",teu,50 ,Uganda,Unknown,Unknown,https://en.wikipedia.org/wiki/Tepes_language
1076,soqo1240,Soqotri,sqt,language,Africa,12.4892,53.9168,soqotri,Soqotri,50000,Severely endangered,Soqoṭri,<ul><li>Afro-Asiatic</li><ul><li> Semitic</li><ul><li> West Semitic</li><ul><li> South Semitic</li><ul><li> Modern South Arabian</li><ul><li> Soqoṭri</li></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Semitic, West Semitic, South Semitic, Modern South Arabian, Soqoṭri",sqt,"110,000 ",Socotra,Unknown,Unknown,https://en.wikipedia.org/wiki/Soqotri_language
1077,sora1254,Sora,srb,language,Eurasia,19.1213,84.19,sora,Sora,250000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1078,sors1241,Sorsorian,,language,Papunesia,-16.437,167.785,sorsorian,Sorsorian,5,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1079,sout2982,Southeastern Pomo,pom,language,North America,38.9354,-122.599,southeastern pomo,Southeastern Pomo,0,Extinct,Southeastern Pomo,<ul><li>Pomoan</li><ul><li> Southeastern Pomo</li></ul></ul>,"Pomoan, Southeastern Pomo",pom,7 ,Northern California,Unknown,Unknown,https://en.wikipedia.org/wiki/Southeastern_Pomo_language
1080,sout2972,Southeastern Tarahumara,tcu,language,North America,26.7282,-106.706,southeastern tarahumara,Southeastern Tarahumara,5406,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1081,sout2978,Southern East Cree,crj,language,North America,51.4078,-78.6971,southern east cree,Southern East Cree,4455,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1082,sout2956,Southern Haida,hax,language,North America,53.2616,-132.008,southern haida,Southern Haida,55,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1083,sout3226,Southern Khanty,,language,Eurasia,59.500948,69.085972,southern khanty,Southern Khanty,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
1084,sout3253,Southern Mansi,,language,Eurasia,58.4362,65.5664,southern mansi,Southern Mansi,0,Extinct,Southern Mansi,<ul><li>Uralic</li><ul><li> Ugric</li><ul><li>Ob-Ugric</li><ul><li>Mansi</li><ul><li> Southern Mansi</li></ul></ul></ul></ul></ul>,"Uralic, Ugric,Ob-Ugric,Mansi, Southern Mansi",–,Uknown,Sverdlovsk,Unknown,Unknown,https://en.wikipedia.org/wiki/Southern_Mansi_language
1085,sout2984,Southern Pomo,peq,language,North America,38.7643,-122.545,southern pomo,Southern Pomo,3,Critically endangered,Southern Pomo,<ul><li>Pomoan</li><ul><li> Western</li><ul><li> Southern</li><ul><li> Southern Pomo</li></ul></ul></ul></ul>,"Pomoan, Western, Southern, Southern Pomo",peq,Uknown,Northern California,Unknown,Unknown,https://en.wikipedia.org/wiki/Southern_Pomo_language
1086,sout3262,Southern Selkup,,dialect,Eurasia,58.6626,85.8581,southern selkup,Southern Selkup,5,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1087,sout2985,Southern Sierra Miwok,skd,language,North America,38.2363,-120.507,southern sierra miwok,Southern Sierra Miwok,3,Critically endangered,Southern Sierra Miwok,<ul><li>Yok-Utian</li><ul><li> Utian</li><ul><li> Miwokan</li><ul><li> Eastern</li><ul><li> Sierra Miwok</li><ul><li> Southern Sierra Miwok</li></ul></ul></ul></ul></ul></ul>,"Yok-Utian, Utian, Miwokan, Eastern, Sierra Miwok, Southern Sierra Miwok",skd,3 ,"California, western slopes of Sierra Nevada",Unknown,Unknown,https://en.wikipedia.org/wiki/Southern_Sierra_Miwok
1088,sout2739,Southern Tujia,tjs,language,Eurasia,28.2368,110.022,southern tujia,Southern Tujia,10000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1089,sout2957,Southern Tutchone,tce,language,North America,60.7823,-136.573,southern tutchone,Southern Tutchone,40,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1090,sout2674,South Saami,sma,language,Eurasia,62.8801,13.7006,south saami,South Saami,500,Severely endangered,Southern Sámi,<ul><li>Uralic</li><ul><li> Sámi</li><ul><li> Western</li><ul><li> Southern Sámi</li></ul></ul></ul></ul>,"Uralic, Sámi, Western, Southern Sámi",sma,Uknown,"Norway, Sweden","Norway
Hattfjelldal
Røros
Snåsa
Røyrvik
",Sweden,https://en.wikipedia.org/wiki/Southern_S%C3%A1mi
1091,sout2959,South Slavey,xsl,language,North America,59.8794,-117.047,south slavey,South Slavey,920,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1092,sout2977,Southwestern Tepehuan,tla,language,North America,23.2553,-104.688,southwestern tepehuan,Southwestern Tepehuan,2756,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1093,sowa1244,Sowa,sww,language,Papunesia,-15.82653,168.18653,sowa,Sowa,10,Critically endangered,Sowa,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> North-Central Vanuatu</li><ul><li> Central Vanuatu</li><ul><li> Sowa</li></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Sowa",sww,Uknown,Pentecost Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Sowa_language
1094,soya1237,Soyaltepec Mazatec,vmp,language,North America,18.2868,-96.4946,soyaltepec mazatec,Soyaltepec Mazatec,27524,Vulnerable,Soyaltepec Mazatec,<ul><li>Oto-Manguean</li><ul><li> Popolocan</li><ul><li> Mazatecan</li><ul><li> Lowland</li><ul><li> Valley</li><ul><li> Northern</li><ul><li> Soyaltepec Mazatec</li></ul></ul></ul></ul></ul></ul></ul>,"Oto-Manguean, Popolocan, Mazatecan, Lowland, Valley, Northern, Soyaltepec Mazatec",vmp,"28,000 ",San Felipe Jalapa de Díaz,Unknown,Unknown,https://en.wikipedia.org/wiki/Soyaltepec_Mazatec_language
1095,soyo1234,Soyot,,dialect,Eurasia,52.0406,101.0659,soyot,Soyot,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
1096,spok1245,Spokane,spo,language,North America,47.9087,-118.062,spokane,Spokane,2,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1097,ston1242,Stoney,sto,language,North America,51.1939,-114.984,stoney,Stoney,2765,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1098,suba1238,Suba,sxb,language,Africa,-0.95719,34.1033,suba,Suba,100000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1099,subt1250,Subtiaba,sut,language,North America,12.4667,-86.9166,subtiaba,Subtiaba,0,Extinct,Subtiaba,<ul><li>Oto-Mangue</li><ul><li> Tlapanecan</li><ul><li> Subtiaba</li></ul></ul></ul>,"Oto-Mangue, Tlapanecan, Subtiaba",sut,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Subtiaba_language
1100,suma1269,Sumariup,siv,language,Papunesia,-4.73083,143.239,sumariup,Sumariup,65,Severely endangered,Sumariup,<ul><li>Sepik</li><ul><li> Bahinemo</li><ul><li> Sumariup</li></ul></ul></ul>,"Sepik, Bahinemo, Sumariup",siv,Uknown,East Sepik Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Sumariup_language
1101,sunw1242,Sunwar,suz,language,Eurasia,27.5201,86.2476,sunwar,Sunwar,26611,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1102,sure1238,Surel,,dialect,Eurasia,27.6969,86.3058,surel,Surel,25,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1103,suru1263,Suruahá,swx,language,South America,-6.82525,-66.3146,suruahá,Suruahá,136,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1104,susu1251,Susuami,ssu,language,Papunesia,-7.19275,146.561,susuami,Susuami,10,Critically endangered,Susuami,<ul><li>Trans–New Guinea</li><ul><li> Angan</li><ul><li> Northeast</li><ul><li> Susuami</li></ul></ul></ul></ul>,"Trans–New Guinea, Angan, Northeast, Susuami",ssu,10 ,"Upper Watut valley, Morobe Province",Unknown,Unknown,https://en.wikipedia.org/wiki/Susuami_language
1105,svan1243,Svan,sva,language,Eurasia,42.9134,42.5915,svan,Svan,80000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1106,swam1239,Swampy Cree,csw,language,North America,56.0,-95.0,swampy cree,Swampy Cree,16685,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1107,taba1259,Tabasaran,tab,language,Eurasia,42.0198,47.8379,tabasaran,Tabasaran,128391,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1108,tafi1243,Tafi,tcd,language,Africa,6.79522,0.39875,tafi,Tafi,4400,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1109,tagi1241,Tagin,tgj,language,Eurasia,27.986064,94.221711,tagin,Tagin,30000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1110,tago1246,Tagoi,tag,language,Africa,12.0346,30.9306,tagoi,Tagoi,13000,Severely endangered,Tagoi,<ul><li>Niger–Congo</li><ul><li>Rashad</li><ul><li> Tagoi</li></ul></ul></ul>,"Niger–Congo,Rashad, Tagoi",tag,"27,000 ",Nuba Hills,Unknown,Unknown,https://en.wikipedia.org/wiki/Tagoi_language
1111,tahl1239,Tahltan,tht,language,North America,58.4498,-130.052,tahltan,Tahltan,60,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1112,taia1239,Taiap,gpn,language,Papunesia,-4.05047,144.506,taiap,Taiap,89,Severely endangered,Tayap,<ul><li>Torricelli</li><ul><li> </li><ul><li> Sepik Coast</li><ul><li> Tayap–Marienberg</li><ul><li> Tayap</li></ul></ul></ul></ul></ul>,"Torricelli, , Sepik Coast, Tayap–Marienberg, Tayap",gpn,less than 50 ,"Gapun village, Marienberg Rural LLG, East Sepik Province",Unknown,Unknown,https://en.wikipedia.org/wiki/Tayap_language
1113,taid1253,Tai Daeng,,dialect,Eurasia,,,tai daeng,Tai Daeng,80000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1114,taik1255,Taikat,aos,language,Papunesia,-2.9408,140.7495,taikat,Taikat,500,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1115,taje1237,Taje,pee,language,Papunesia,-0.72583,120.078,taje,Taje,350,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1116,taji1246,Tajio,tdj,language,Papunesia,-0.31553,120.01,tajio,Tajio,12000,Vulnerable,Tajio,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Celebic</li><ul><li> Tomini–Tolitoli</li><ul><li> \xa</li><ul><li> Tomini</li><ul><li> Tajio</li></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Celebic, Tomini–Tolitoli, \xa, Tomini, Tajio",tdj,"12,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Tajio_language
1117,talo1252,Taloki,tlk,language,Papunesia,-4.6478,122.872,taloki,Taloki,500,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1118,tamb1253,Tambotalo,tls,language,Papunesia,-15.5004,167.139,tambotalo,Tambotalo,50,Severely endangered,Tambotalo,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> North-Central Vanuatu</li><ul><li> North Vanuatu</li><ul><li> Espiritu Santo</li><ul><li> Tambotalo</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Espiritu Santo, Tambotalo",tls,Uknown,Espiritu Santo,Unknown,Unknown,https://en.wikipedia.org/wiki/Tambotalo_language
1119,tamk1242,Tamki,tax,language,Africa,11.4926,18.2295,tamki,Tamki,500,Critically endangered,Tamki,<ul><li>Afro-Asiatic</li><ul><li> Chadic</li><ul><li> East Chadic</li><ul><li> East Chadic B</li><ul><li> Sokoro</li><ul><li>  B.</li><ul><li> Tamki</li></ul></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Chadic, East Chadic, East Chadic B, Sokoro,  (B.), Tamki",tax,Uknown,central,Unknown,Unknown,https://en.wikipedia.org/wiki/Tamki_language
1120,tana1290,Tanacross,tcb,language,North America,63.4046,-143.338,tanacross,Tanacross,50,Critically endangered,Tanacross,<ul><li>Dené–Yeniseian</li><ul><li>Na-Dené</li><ul><li> Athabaskan–Eyak</li><ul><li> Athabaskan</li><ul><li> Northern Athabaskan</li><ul><li> Tanacross</li></ul></ul></ul></ul></ul></ul>,"Dené–Yeniseian,Na-Dené, Athabaskan–Eyak, Athabaskan, Northern Athabaskan, Tanacross",tcb,<10 ,Alaska (middle Tanana River), Alaska,Unknown,https://en.wikipedia.org/wiki/Tanacross_language
1121,tand1253,Tandia,tni,language,Papunesia,-2.84228,134.532,tandia,Tandia,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
1122,tane1237,Tanema,tnx,language,Papunesia,-11.68,166.97,tanema,Tanema,4,Critically endangered,Tanema,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Temotu</li><ul><li> Vanikoro</li><ul><li> Tanema</li></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Temotu, Vanikoro, Tanema",tnx,1 ,Vanikoro,Unknown,Unknown,https://en.wikipedia.org/wiki/Tanema_language
1123,tang1377,Tangam,,language,Eurasia,28.95,94.98,tangam,Tangam,100,Critically endangered,Tangam,<ul><li>Sino-Tibetan</li><ul><li> Tani</li><ul><li> Western Tangam</li></ul></ul></ul>,"Sino-Tibetan, Tani, Western Tangam",included under titleAdititle [adi],150[1] ,Arunachal Pradesh,Unknown,Unknown,https://en.wikipedia.org/wiki/Tangam_language
1124,tang1373,Tangwang,,language,Eurasia,35.803799,103.54273,tangwang,Tangwang,20000,Definitely endangered,Tangwang,<ul><li>Mixed</li><ul><li> Mandarin</li><ul><li> –</li><ul><li> Santa</li></ul></ul></ul></ul>,"Mixed, Mandarin, –, Santa",Nonetitle (titlemistitle),Uknown,Gansu,Unknown,Unknown,https://en.wikipedia.org/wiki/Tangwang_language
1125,tani1255,Tanimbili,tbe,language,Papunesia,-11.2975,166.507,tanimbili,Tanimbili,50,Severely endangered,Tanimbili,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Temotu</li><ul><li> Utupua</li><ul><li> Tanimbili</li></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Temotu, Utupua, Tanimbili",tbe,Uknown,Utupua,Unknown,Unknown,https://en.wikipedia.org/wiki/Tanimbili_language
1126,taok1237,Taokas,,dialect,Papunesia,,,taokas,Taokas,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
1127,taos1236,Taos,,dialect,North America,,,taos,Taos,800,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1128,tapi1254,Tapirapé,taf,language,South America,-10.5373,-50.5438,tapirapé,Tapirapé,564,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1129,tara1313,Tarao,tro,language,Eurasia,24.4003,94.1703,tarao,Tarao,870,Critically endangered,Tarao,<ul><li>Sino-Tibetan</li><ul><li> Tibeto-Burman</li><ul><li> Kuki-Chin</li><ul><li> Southern Naga</li><ul><li> </li><ul><li> Tarao</li></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Southern Naga, , Tarao",tro,870 ,Manipur,Unknown,Unknown,https://en.wikipedia.org/wiki/Tarao_language
1130,tarp1240,Tarpia,tpf,language,Papunesia,-2.322279,140.115497,tarpia,Tarpia,300,Severely endangered,Tarpia,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Western Oceanic</li><ul><li> North New Guinea</li><ul><li> Sarmi – Jayapura Bay</li><ul><li> Sarmi</li><ul><li> Tarpia</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi – Jayapura Bay, Sarmi, Tarpia",tpf,630 ,Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Tarpia_language
1131,taul1251,Taulil,tuh,language,Papunesia,-4.44425,152.095,taulil,Taulil,800,Vulnerable,Taulil,<ul><li>East New Britain</li><ul><li> Taulil–Butam</li><ul><li> Taulil</li></ul></ul></ul>,"East New Britain, Taulil–Butam, Taulil",tuh,"2,000 ",New Britain,Unknown,Unknown,https://en.wikipedia.org/wiki/Taulil_language
1132,taus1252,Tause,tad,language,Papunesia,-2.8406,136.899,tause,Tause,300,Vulnerable,Tause,<ul><li>Lakes Plain</li><ul><li> West</li><ul><li> Tause</li></ul></ul></ul>,"Lakes Plain, West, Tause",tad,500 ,Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Tause_language
1133,taus1253,Taushiro,trr,language,South America,-3.22497,-75.5603,taushiro,Taushiro,1,Critically endangered,Taushiro,<ul><li>unclassified</li><ul><li> </li><ul><li> Saparo–Yawan</li><ul><li> </li></ul></ul></ul></ul>,"unclassified, (, Saparo–Yawan, )",trr,1 ,Peru,Unknown,Unknown,https://en.wikipedia.org/wiki/Taushiro_language
1134,tawo1244,Taworta,tbp,language,Papunesia,-3.43455,139.061,taworta,Taworta,140,Vulnerable,Taworta,<ul><li>Lakes Plain</li><ul><li> East Lakes Plain</li><ul><li> Taworta</li></ul></ul></ul>,"Lakes Plain, East Lakes Plain, Taworta",tbp,300 ,Western New Guinea,Unknown,Unknown,https://en.wikipedia.org/wiki/Taworta_language
1135,tchi1245,Tchitchege,tck,language,Africa,-2.03393,13.6001,tchitchege,Tchitchege,2000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1136,tchu1241,Tchumbuli,bqa,language,Africa,8.43449,2.55627,tchumbuli,Tchumbuli,1838,Critically endangered,Tchumbuli,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Kwa</li><ul><li> Potou–Tano</li><ul><li> Tano</li><ul><li> Guang</li><ul><li> North</li><ul><li> Tchumbuli</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Kwa, Potou–Tano, Tano, Guang, North, Tchumbuli",bqa,"2,500 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Tchumbuli_language
1137,tean1237,Teanu,tkw,language,Papunesia,-11.6752,166.868,teanu,Teanu,600,Definitely endangered,Teanu,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Temotu</li><ul><li> Vanikoro</li><ul><li> Teanu</li></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Temotu, Vanikoro, Teanu",tkw,800 ,"Vanikoro, Eastern Solomons",Unknown,Unknown,https://en.wikipedia.org/wiki/Teanu_language
1138,tehu1242,Tehuelche,teh,language,South America,-47.5796,-68.3235,tehuelche,Tehuelche,4,Critically endangered,Tehuelche,<ul><li>ChoUknown</li><ul><li> †</li><ul><li> Chon proper†</li><ul><li> Continental Chon†</li><ul><li> Tehuelche</li></ul></ul></ul></ul></ul>,"ChoUknown, †, Chon proper†, Continental Chon†, Tehuelche",teh,Uknown,Santa Cruz,Unknown,Unknown,https://en.wikipedia.org/wiki/Tehuelche_language
1139,emer1243,Teko,eme,language,South America,3.23694,-52.3699,teko,Teko,71,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1140,nucl1339,Temein,teq,language,Africa,11.8275,29.3898,temein,Temein,10000,Severely endangered,Temein,<ul><li>Nilo-Saharan</li><ul><li>Eastern Sudanic</li><ul><li> Southern Eastern</li><ul><li> Temein</li><ul><li> Temein</li></ul></ul></ul></ul></ul>,"Nilo-Saharan,Eastern Sudanic, Southern Eastern, Temein, Temein",teq,"13,000 ",Nuba Hills,Unknown,Unknown,https://en.wikipedia.org/wiki/Temein_language
1141,temi1246,Temiar,tea,language,Eurasia,4.974,101.438,temiar,Temiar,10000,Definitely endangered,Temiar,<ul><li>Austroasiatic</li><ul><li> Aslian</li><ul><li> Senoic</li><ul><li> Temiar</li></ul></ul></ul></ul>,"Austroasiatic, Aslian, Senoic, Temiar",tea,"30,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Temiar_language
1142,temu1239,Temuan,tmw,language,Eurasia,2.78176,101.906,temuan,Temuan,8000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1143,nucl1663,Tenharim,,dialect,South America,,,tenharim,Tenharim,350,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1144,tenn1246,Tennet,tex,language,Africa,4.91107,32.6307,tennet,Tennet,4000,Vulnerable,Tennet,<ul><li>Nilo-Saharan</li><ul><li>Eastern Sudanic</li><ul><li>Kir–Abbaian</li><ul><li>Surmic</li><ul><li> South Surmic</li><ul><li> Southwest Surmic</li><ul><li> Didinga–Murle</li><ul><li> Tennet</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Nilo-Saharan,Eastern Sudanic,Kir–Abbaian,Surmic, South Surmic, Southwest Surmic, Didinga–Murle, Tennet",tex,"30,000 ","Eastern Equatoria, Lafon County",Unknown,Unknown,https://en.wikipedia.org/wiki/Tennet_language
1145,tere1281,Terena,,dialect,South America,,,terena,Terena,19000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1146,ters1235,Ter Saami,sjt,language,Eurasia,67.2458,38.5061,ter saami,Ter Saami,10,Critically endangered,Ter Sámi,<ul><li>Uralic</li><ul><li> Sámi</li><ul><li> Eastern Sámi</li><ul><li> Ter Sámi</li></ul></ul></ul></ul>,"Uralic, Sámi, Eastern Sámi, Ter Sámi",sjt,2 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Ter_S%C3%A1mi
